"Id","SalePrice"
1570,137097.293466667
1571,129935.4528
1572,143800.5652
1573,217842.711066667
1574,130753.1102
1575,211495.3564
1576,225275.907566667
1577,197978.466266667
1578,150384.3306
1579,145284.7505
1580,190460.4184
1581,146596.061233333
1582,131710.083066667
1583,313369.5832
1584,238488.324666667
1585,141680.982552381
1586,82987.4225
1587,105901.6314
1588,147877.795
1589,102881.0308
1590,132238.203366667
1591,106136.412133333
1592,133156.170766667
1593,120258.8883
1594,145489.613033333
1595,135852.253533333
1596,232811.580633333
1597,179304.841733333
1598,190701.309266667
1599,187658.969333333
1600,184823.925833333
1601,81650.2991333333
1602,115046.464966667
1603,94718.5309666666
1604,279846.823833333
1605,243508.0526
1606,168089.585466667
1607,166496.224033333
1608,218524.995633333
1609,198169.7477
1610,171464.5163
1611,151821.5747
1612,172354.042866667
1613,165744.946933333
1614,125207.7668
1615,91733.5036666667
1616,86314.4616333333
1617,90804.3548
1618,127794.4286
1619,135485.562833333
1620,168007.6329
1621,144408.832733333
1622,145920.0625
1623,255810.3546
1624,204311.8518
1625,127059.457633333
1626,165544.292133333
1627,188010.114633333
1628,270843.535266667
1629,177169.6987
1630,350466.862433333
1631,211663.940933333
1632,249526.6772
1633,173651.434366667
1634,187377.227933333
1635,181363.8261
1636,167726.2716
1637,194037.490933333
1638,204842.400633333
1639,183674.762966667
1640,241831.1286
1641,189815.456166667
1642,227221.171266667
1643,227943.328733333
1644,228170.091733333
1645,192880.6831
1646,162003.692166667
1647,163621.814333333
1648,141870.292733333
1649,138494.3262
1650,125149.845633333
1651,126169.919066667
1652,95595.5536
1653,99748.6636666666
1654,153329.3986
1655,148861.727766667
1656,147514.2505
1657,152709.4695
1658,156017.076166667
1659,140066.961966667
1660,151541.3613
1661,456993.5765
1662,369903.105833333
1663,367995.2949
1664,480017.287966667
1665,316946.110833333
1666,329226.351633333
1667,348421.893866667
1668,332006.845466667
1669,294747.697233333
1670,338928.857466666
1671,258504.448033333
1672,478660.387166667
1673,302730.645466666
1674,256368.5631
1675,196319.642366667
1676,195732.465347619
1677,214024.781847619
1678,470300.4905
1679,386640.341333333
1680,322563.629166667
1681,261419.2506
1682,308844.970966667
1683,189946.524333333
1684,174638.212133333
1685,175967.355533333
1686,172746.888433333
1687,172350.537366667
1688,188379.6502
1689,189011.7848
1690,184559.537766667
1691,177553.713766667
1692,259483.918833333
1693,173741.0203
1694,184034.941
1695,171875.548
1696,257127.626833333
1697,171836.438766667
1698,341116.463166667
1699,325052.6564
1700,250856.098666667
1701,265251.0039
1702,253436.875666667
1703,250147.061433333
1704,283361.309766667
1705,228963.7002
1706,444803.1044
1707,220890.9737
1708,216708.284333333
1709,269145.9973
1710,223815.6639
1711,267840.915366667
1712,256678.458333333
1713,265748.1807
1714,219740.6513
1715,200734.900233333
1716,178549.564533333
1717,163566.138533333
1718,141333.9449
1719,208302.019966667
1720,244030.592066667
1721,165156.692366667
1722,133659.5998
1723,158809.475933333
1724,206404.225233333
1725,227256.165466667
1726,192585.978766667
1727,174530.160433333
1728,185886.989866667
1729,167128.340466667
1730,159147.3821
1731,126514.862133333
1732,132837.7783
1733,124239.1486
1734,130779.1761
1735,136907.449366667
1736,121025.6927
1737,332819.469266667
1738,221590.537766667
1739,274820.1468
1740,218518.783066667
1741,193385.374
1742,172912.703866667
1743,175200.154533333
1744,292262.554266667
1745,235053.2216
1746,242382.467633333
1747,215495.7255
1748,220655.069966667
1749,166180.809933333
1750,154258.4129
1751,222641.004633333
1752,122786.916233333
1753,144832.537666667
1754,202636.6039
1755,172831.069433333
1756,125837.065333333
1757,122049.1483
1758,151571.4441
1759,163009.542666667
1760,158919.021033333
1761,152984.867866667
1762,177618.487866667
1763,166182.553833333
1764,124558.5394
1765,177168.050266667
1766,164293.2934
1767,187750.865533333
1768,144469.009933333
1769,162977.5125
1770,144427.484566667
1771,138317.708133333
1772,145431.394266667
1773,143994.755866667
1774,136528.196133333
1775,135707.113933333
1776,128977.7956
1777,117649.465366667
1778,139738.822933333
1779,123091.5467
1780,170071.109933333
1781,136318.4559
1782,103470.634766667
1783,136455.161766667
1784,114840.489566667
1785,115085.267066667
1786,151469.356433333
1787,161094.1749
1788,77897.1960666666
1789,100978.0158
1790,88698.5095333333
1791,172963.458966667
1792,156176.124933333
1793,142094.264833333
1794,145453.923366667
1795,141252.861333333
1796,138964.1281
1797,124380.481933333
1798,127458.656633333
1799,119531.805766667
1800,138748.641533333
1801,129197.787466667
1802,141542.878666667
1803,152421.739866667
1804,142950.295
1805,136311.571833333
1806,118456.0413
1807,137189.3094
1808,120005.9202
1809,128511.6357
1810,144673.289033333
1811,115097.855066667
1812,112853.149166667
1813,119524.8624
1814,98392.8014333333
1815,76437.0808
1816,109026.504866667
1817,142217.723633333
1818,147284.5828
1819,127227.347333333
1820,87941.2929666667
1821,122860.362633333
1822,151770.860866667
1823,69309.5019
1824,138422.532666667
1825,145810.260933333
1826,108925.7479
1827,107635.508966667
1828,142612.351866667
1829,116545.729733333
1830,136808.2409
1831,151254.103966667
1832,128002.787666667
1833,145504.193866667
1834,135561.2902
1835,142489.7288
1836,132178.771933333
1837,107905.167966667
1838,132575.233133333
1839,105944.774433333
1840,163534.662066667
1841,146371.863
1842,99264.2987333334
1843,142026.5717
1844,142725.541933333
1845,150888.318433333
1846,153355.149233333
1847,179146.707866667
1848,86650.9415
1849,121520.574433333
1850,126850.196333333
1851,153042.926266667
1852,128290.3959
1853,143374.202466667
1854,164256.139266667
1855,166103.183866667
1856,219984.026033333
1857,184058.263133333
1858,145681.815733333
1859,124280.553052381
1860,156802.2102
1861,123822.755685714
1862,260565.5403
1863,257909.1392
1864,257863.1392
1865,319801.329433333
1866,320063.811866667
1867,234965.784866667
1868,292326.4849
1869,196503.6222
1870,234513.647233333
1871,252909.3219
1872,173650.580333333
1873,229196.3064
1874,139826.138566667
1875,199337.9712
1876,196885.290833333
1877,209725.204766667
1878,208476.319033333
1879,132826.5595
1880,136267.376766667
1881,245591.085033333
1882,250840.2233
1883,197681.6935
1884,215981.413866667
1885,244910.353766667
1886,280081.5084
1887,201442.962733333
1888,269465.255033333
1889,170388.0974
1890,135203.8957
1891,142284.3654
1892,110651.6936
1893,135226.888066667
1894,129658.789633333
1895,146707.948066667
1896,122324.3048
1897,127951.530966667
1898,122017.3774
1899,153970.8499
1900,154606.460166667
1901,170741.1669
1902,153122.804466667
1903,216665.375966667
1904,152907.475133333
1905,191743.957133333
1906,168082.0477
1907,206146.912166667
1908,126432.565666667
1909,141110.407766667
1910,134001.459233333
1911,194843.338733333
1912,271784.534533333
1913,149060.048952381
1914,77288.4091333333
1915,323890.0334
1916,80079.6262
1917,248163.545166667
1918,139755.120933333
1919,160156.430066667
1920,161428.9516
1921,400946.523333333
1922,321500.478633333
1923,206062.099766667
1924,214802.5784
1925,223290.788733333
1926,367330.311433333
1927,137538.808033333
1928,157699.150733333
1929,127197.847266667
1930,143808.9927
1931,141743.993666667
1932,145854.0883
1933,177064.248666667
1934,179986.689466667
1935,178707.9964
1936,187509.8102
1937,182205.578
1938,176574.842866667
1939,253475.6854
1940,193425.2332
1941,175000.3635
1942,189076.233433333
1943,199584.752733333
1944,319988.796766667
1945,360788.960633333
1946,178096.201
1947,308456.7481
1948,176072.7598
1949,229390.395133333
1950,176127.7354
1951,245595.004333333
1952,222119.432666667
1953,168473.743033333
1954,196477.916866666
1955,148306.72
1956,271779.4595
1957,172786.991766667
1958,287283.860366667
1959,141835.085333333
1960,120417.870266667
1961,124705.386733333
1962,101145.604133333
1963,101927.008066667
1964,114480.9113
1965,148803.343933333
1966,149670.399566667
1967,291219.351633333
1968,404813.534333333
1969,378749.601133333
1970,414569.879233333
1971,420083.863366666
1972,344575.663
1973,280235.0887
1974,318695.434733333
1975,466517.609733333
1976,280882.1484
1977,362846.8795
1978,364154.436466666
1979,333339.845933333
1980,199252.916814286
1981,336967.882466667
1982,231237.054766667
1983,219357.323466667
1984,168437.562066667
1985,212504.726066667
1986,209705.236166667
1987,177612.045666667
1988,179405.997266667
1989,190594.8087
1990,219636.0804
1991,213207.965180952
1992,212281.015933333
1993,175866.209066667
1994,232987.1682
1995,182585.6917
1996,258374.813966667
1997,314955.6541
1998,357145.5748
1999,259643.207733333
2000,300440.134066667
2001,276993.9247
2002,246027.323766667
2003,250193.407733333
2004,258221.5427
2005,231526.09
2006,220253.5938
2007,246378.582633333
2008,207039.516533333
2009,194883.085066667
2010,190828.320333333
2011,148683.8697
2012,176865.1412
2013,181353.061033333
2014,191266.1305
2015,193901.359566667
2016,194194.258433333
2017,200994.7917
2018,131220.442033333
2019,134278.597933333
2020,123569.608866667
2021,120503.412733333
2022,182734.929133333
2023,150347.4975
2024,250404.669333333
2025,357891.904066667
2026,185956.328852381
2027,157650.415633333
2028,160309.634166667
2029,175341.765133333
2030,272916.417033333
2031,235023.620966667
2032,251523.847366667
2033,260610.284233333
2034,167550.932233333
2035,210972.737166667
2036,187012.701066667
2037,191460.571066667
2038,273611.6448
2039,213926.997733333
2040,355965.022633333
2041,269069.834766667
2042,207208.984366667
2043,172382.8436
2044,182199.139966667
2045,203168.0769
2046,147672.322133333
2047,152271.9191
2048,136924.897666667
2049,136884.2265
2050,176448.9835
2051,111728.315
2052,137118.406666667
2053,144544.7125
2054,100252.961333333
2055,159204.722766667
2056,140649.043266667
2057,129952.119866667
2058,213115.3462
2059,142791.777933333
2060,160931.758266667
2061,167394.539
2062,139320.404766667
2063,119924.326
2064,141304.532333333
2065,123583.7814
2066,168095.3447
2067,143528.865766667
2068,138609.587766667
2069,93177.1418333333
2070,111634.402866667
2071,103340.1968
2072,136295.2111
2073,138779.029666667
2074,167790.3105
2075,146432.497233333
2076,123785.002333333
2077,148762.8431
2078,133333.191833333
2079,133353.722433333
2080,119117.503766667
2081,125238.624766667
2082,133759.744566667
2083,142071.4365
2084,114414.970933333
2085,134628.165133333
2086,124430.301066667
2087,123251.399366667
2088,114057.845666667
2089,93772.6781666667
2090,135824.612957143
2091,121470.825666667
2092,130412.678366667
2093,141661.1751
2094,126160.930233333
2095,144530.639
2096,95336.2865666667
2097,103190.156666667
2098,141819.1453
2099,71589.3142666667
2100,127538.280433333
2101,128792.242
2102,138704.471866667
2103,108675.276366667
2104,134384.254533333
2105,135198.986466667
2106,95154.3418
2107,188585.137266667
2108,117483.852233333
2109,118278.522466667
2110,127643.214966667
2111,150872.6378
2112,147688.063666667
2113,122996.832033333
2114,117358.5448
2115,155022.690933333
2116,114833.4485
2117,150059.0443
2118,123271.144633333
2119,112889.225
2120,118161.3575
2121,98324.5522666667
2122,109954.748066667
2123,100176.747866667
2124,166969.9677
2125,135631.087733333
2126,158802.8735
2127,152153.025766667
2128,137081.291233333
2129,107812.124666667
2130,140816.508466667
2131,150204.069333333
2132,117060.8092
2133,115137.4787
2134,123480.1304
2135,103016.556333333
2136,97098.3878
2137,130447.499133333
2138,140809.570666667
2139,154589.302566667
2140,136649.222
2141,140452.352866667
2142,141226.3445
2143,145334.805666667
2144,131228.930533333
2145,136568.213666667
2146,153399.606933333
2147,189743.756666667
2148,138583.120533333
2149,145982.803466667
2150,213206.187866667
2151,120264.757466667
2152,154162.809366667
2153,159404.2144
2154,112732.777966667
2155,135169.4008
2156,240583.655466667
2157,228666.659633333
2158,228445.571266667
2159,212270.459566667
2160,174381.785266667
2161,249587.5252
2162,387550.536366667
2163,319971.663333333
2164,240052.108966667
2165,194061.1398
2166,144963.004633333
2167,202426.381966667
2168,209237.592166667
2169,193765.2298
2170,219446.393766667
2171,151901.572566667
2172,144366.169033333
2173,167980.251233333
2174,233473.635
2175,283445.7139
2176,304656.711666667
2177,244171.431433333
2178,218422.419233333
2179,146798.052733333
2180,214810.1636
2181,194495.5584
2182,224871.010633333
2183,192491.2087
2184,132291.517433333
2185,132075.997866667
2186,141140.7055
2187,145651.8103
2188,152749.5676
2189,202442.7925
2190,89217.9670666667
2191,95440.3257333334
2192,97845.4883666667
2193,101134.493366667
2194,102221.903133333
2195,114433.856866667
2196,118086.967233333
2197,111658.297566667
2198,147453.028233333
2199,161752.4662
2200,154600.945766667
2201,149709.0076
2202,195600.618738095
2203,176431.207366667
2204,187657.7855
2205,139528.310066667
2206,151438.177366667
2207,218197.483966667
2208,223337.166
2209,211153.835833333
2210,131363.7274
2211,110964.522833333
2212,114017.713233333
2213,104707.810433333
2214,147270.392833333
2215,104724.726
2216,149792.132266667
2217,94784.3001666667
2218,97508.3841
2219,88562.5586333333
2220,89836.8242
2221,323332.435733333
2222,254317.530133333
2223,264831.758433333
2224,209467.339833333
2225,138347.632933333
2226,179849.643733333
2227,203194.033266667
2228,279666.457066667
2229,238451.532266667
2230,168638.4486
2231,215433.6607
2232,189583.385633333
2233,182911.711966667
2234,238109.036166667
2235,221676.081766667
2236,275686.2298
2237,352791.666166667
2238,198479.992733333
2239,120880.959133333
2240,161183.18
2241,159787.231666667
2242,135810.752966667
2243,133756.009
2244,96995.801
2245,98470.7991666667
2246,149312.8148
2247,106862.697333333
2248,126148.404766667
2249,128258.318466667
2250,134096.652833333
2251,139244.9991
2252,169334.849666667
2253,165149.351766667
2254,177550.088066667
2255,188390.0234
2256,180133.9354
2257,207700.684566667
2258,172722.726833333
2259,179286.301933333
2260,161638.743866667
2261,191727.7942
2262,212478.215933333
2263,336295.750566667
2264,429770.8446
2265,177933.214466667
2266,278792.242366667
2267,357157.531566667
2268,369985.487433333
2269,162447.4413
2270,179396.162866667
2271,221033.171833333
2272,204151.140733333
2273,168142.710733333
2274,175430.5462
2275,173317.814966667
2276,177803.186766667
2277,199128.972766667
2278,150336.388633333
2279,127484.421433333
2280,119910.538866667
2281,176344.029466667
2282,183250.853966667
2283,105343.161733333
2284,113423.6186
2285,146658.170633333
2286,131426.3285
2287,333939.781533333
2288,277627.7865
2289,371292.546733333
2290,406120.3484
2291,320028.288933333
2292,395935.182566667
2293,460893.1083
2294,387478.850666666
2295,438776.1223
2296,282845.739166667
2297,317191.102266667
2298,332400.526866667
2299,374011.800733334
2300,320722.897833333
2301,289046.158666667
2302,244967.0435
2303,252431.840333333
2304,250498.614033333
2305,193450.342333333
2306,196809.842566667
2307,195058.331266667
2308,225925.720733333
2309,279673.485233333
2310,223869.177233333
2311,194118.254866667
2312,178229.890166667
2313,177023.632633333
2314,177600.036966667
2315,175485.285766667
2316,200011.872133333
2317,181139.839666667
2318,177178.5433
2319,175709.5205
2320,178131.933733333
2321,241317.185966667
2322,172145.695033333
2323,177055.476266667
2324,174610.038233333
2325,212301.1143
2326,171755.985566667
2327,213254.3049
2328,220634.6729
2329,184651.493833333
2330,177684.323433333
2331,345781.618733333
2332,382280.4988
2333,307987.010766667
2334,267533.373133333
2335,264671.440566667
2336,319719.471533333
2337,205863.238333333
2338,272094.506566667
2339,233023.651833333
2340,363990.043966667
2341,222349.542033333
2342,239503.548333333
2343,225202.314366667
2344,239257.3977
2345,239117.451266667
2346,210633.5039
2347,198720.388833333
2348,229118.682233333
2349,182669.3209
2350,280276.505433333
2351,267638.335
2352,248817.074566667
2353,258014.6475
2354,135309.308866667
2355,152836.007533333
2356,153250.18
2357,199170.007438095
2358,200127.1655
2359,133665.462533333
2360,124503.647233333
2361,137689.477433333
2362,254060.510233333
2363,139220.761766667
2364,151708.390666667
2365,216231.731666667
2366,193900.042433333
2367,223834.695433333
2368,204394.935466667
2369,225563.309533333
2370,175499.457333333
2371,174769.342266667
2372,190934.4763
2373,262988.006833333
2374,282574.924633333
2375,247837.920066667
2376,270689.368833333
2377,331405.892166667
2378,154612.355
2379,210226.533966667
2380,152418.667466667
2381,164402.495133333
2382,190554.215666667
2383,199734.597466667
2384,234691.044633333
2385,162509.5453
2386,146814.142933333
2387,138706.975933333
2388,113230.671033333
2389,134287.6841
2390,145397.215133333
2391,139872.330266667
2392,119534.3103
2393,163383.8663
2394,148075.589266667
2395,188340.031966667
2396,150003.493
2397,191549.063733333
2398,129661.293933333
2399,82154.7894666667
2400,75463.4976666667
2401,119525.962533333
2402,139299.0261
2403,133966.278533333
2404,153759.0873
2405,161934.232866667
2406,137948.193166667
2407,132671.363433333
2408,142123.126333333
2409,138087.2946
2410,161202.2841
2411,124279.0398
2412,152896.182833333
2413,139432.861766667
2414,137801.702733333
2415,132481.091333333
2416,129837.9395
2417,131767.8735
2418,128179.807366667
2419,135185.922466667
2420,129019.815433333
2421,156711.277166667
2422,116110.201933333
2423,131742.3714
2424,147363.055333333
2425,202394.814633333
2426,128632.202333333
2427,136229.553866667
2428,167302.269966667
2429,118795.518466667
2430,132646.1497
2431,130832.820666667
2432,138108.9484
2433,146316.8025
2434,144239.7136
2435,153332.596
2436,110314.6345
2437,113940.4572
2438,127723.096433333
2439,116165.465566667
2440,123084.479233333
2441,107642.242533333
2442,107291.319933333
2443,116561.376833333
2444,131239.600666667
2445,97519.3496333334
2446,131820.4051
2447,193033.244533333
2448,146673.622233333
2449,114943.594333333
2450,143477.871233333
2451,135719.9103
2452,191417.411333333
2453,101835.8376
2454,131211.863233333
2455,114680.759533333
2456,138810.8143
2457,122949.5935
2458,123498.591166667
2459,115215.315466667
2460,134878.441933333
2461,120164.8595
2462,135713.313233333
2463,122222.1834
2464,150349.1755
2465,135441.9909
2466,119490.668533333
2467,144582.301966667
2468,101664.424033333
2469,101729.5887
2470,181545.144133333
2471,177928.461366667
2472,162977.4425
2473,121826.855666667
2474,116639.359
2475,191352.1533
2476,122240.559266667
2477,132688.615266667
2478,157535.670166667
2479,123730.073933333
2480,142756.013866667
2481,130017.2175
2482,133644.6268
2483,118707.468666667
2484,127828.282433333
2485,126197.902
2486,155642.722066667
2487,187103.154366667
2488,143375.884866667
2489,153371.627866667
2490,152915.620066667
2491,104243.9108
2492,186333.931766667
2493,148039.4475
2494,158750.577166667
2495,106048.517633333
2496,223340.627733333
2497,144421.9753
2498,119990.711033333
2499,98057.3703666666
2500,137197.3894
2501,133034.876466667
2502,141060.604166667
2503,108131.995033333
2504,180353.021133333
2505,218870.7958
2506,254422.214166667
2507,297678.142933333
2508,253757.874066667
2509,223320.8638
2510,227007.3767
2511,187731.654066667
2512,214624.979133333
2513,216774.2175
2514,239964.7434
2515,147622.295833333
2516,171165.465666667
2517,135196.064366667
2518,145525.663433333
2519,219496.879066667
2520,206235.4547
2521,193762.182533333
2522,217329.978433333
2523,133765.658233333
2524,144353.648333333
2525,146776.147333333
2526,142720.6938
2527,124795.330833333
2528,129776.192066667
2529,134805.6086
2530,128983.195966667
2531,241260.4414
2532,227671.358233333
2533,199665.583066667
2534,233172.953
2535,275427.4617
2536,231966.7694
2537,216046.4634
2538,182044.6204
2539,187683.775133333
2540,180147.5296
2541,179844.382633333
2542,174712.474966667
2543,129551.502266667
2544,130267.6533
2545,134046.594133333
2546,145349.2255
2547,133831.702966667
2548,147990.617733333
2549,156715.614433333
2550,520506.726533333
2551,143664.421466667
2552,122401.405033333
2553,94722.2083
2554,117689.696133333
2555,113561.964666667
2556,110460.293433333
2557,118674.3247
2558,161562.0891
2559,152010.3613
2560,150976.526333333
2561,150208.7762
2562,160218.807666667
2563,164835.046266667
2564,182277.413766667
2565,148961.3897
2566,172759.3052
2567,148398.971966667
2568,191498.570566667
2569,191348.441366667
2570,130961.435566667
2571,195329.319666667
2572,164364.6652
2573,216881.1224
2574,272608.2729
2575,126301.908333333
2576,136194.3306
2577,151355.279466667
2578,99615.4337333334
2579,87137.8022666667
2580,135137.4713
2581,132716.318266667
2582,117933.8817
2583,280242.197933334
2584,163331.9271
2585,192716.570466667
2586,202306.532066667
2587,188134.464366667
2588,144201.895666667
2589,146149.8063
2590,219300.917033333
2591,217424.944133333
2592,221857.497933333
2593,250136.873733334
2594,179388.574066667
2595,205767.102
2596,325232.402333333
2597,197145.927333333
2598,265808.327333333
2599,314398.189233333
2600,160144.0013
2601,142483.895333333
2602,88534.3588666667
2603,94133.3337666667
2604,89934.3596333333
2605,88514.6465
2606,151509.060933333
2607,175598.409633333
2608,188657.4525
2609,162440.6512
2610,119048.179733333
2611,152911.749133333
2612,152321.112933333
2613,129126.032933333
2614,126919.422166667
2615,149950.083533333
2616,140958.369933333
2617,173436.315866667
2618,173687.534366667
2619,194909.125266667
2620,184947.736366667
2621,183673.074766667
2622,188542.6818
2623,237742.9481
2624,272528.366733333
2625,304836.9457
2626,170047.594466667
2627,177092.289633333
2628,411348.2746
2629,475003.431366666
2630,349478.7205
2631,444333.2559
2632,401396.0025
2633,299263.417066667
2634,380243.3218
2635,159212.2749
2636,194084.519
2637,178717.476666667
2638,251277.5435
2639,184944.178866667
2640,157671.621666667
2641,113257.9528
2642,190233.684
2643,105883.733566667
2644,133997.370333333
2645,100294.4458
2646,94272.5194
2647,101981.7682
2648,140261.293066667
2649,144153.063666667
2650,144322.780166667
2651,149578.474
2652,418944.963
2653,261793.414766667
2654,263171.262066667
2655,374189.116566667
2656,321238.683966667
2657,321387.483433333
2658,282909.5693
2659,303701.990233333
2660,316595.181366667
2661,341861.040066667
2662,353038.558933333
2663,279866.7854
2664,272803.262833333
2665,316686.027966667
2666,286801.2788
2667,172665.907666667
2668,178428.277533333
2669,177830.3833
2670,270310.982633333
2671,182001.741366667
2672,181290.320966667
2673,206338.934233333
2674,207279.852633333
2675,170393.0889
2676,186798.450633333
2677,197212.128266667
2678,251931.892066667
2679,281625.125266667
2680,277397.670233333
2681,391784.932533333
2682,326370.179133333
2683,495591.407066667
2684,308665.269533333
2685,332033.467966667
2686,258971.661766667
2687,308595.517266667
2688,226592.844433333
2689,206027.766833333
2690,438893.9523
2691,198785.9445
2692,140806.991333333
2693,194417.057066667
2694,138892.218933333
2695,193079.474
2696,184855.920933333
2697,192315.495566667
2698,198910.3785
2699,183039.5416
2700,168682.2916
2701,165446.7231
2702,124084.9245
2703,133965.5734
2704,141970.082633333
2705,127038.0659
2706,123818.084666667
2707,129004.6627
2708,133290.273
2709,115006.862233333
2710,126920.679533333
2711,273076.038433333
2712,359649.657033333
2713,177461.437685714
2714,151682.8177
2715,172336.421566667
2716,159662.2125
2717,194493.762966667
2718,236005.788833333
2719,161895.187333333
2720,161476.548866667
2721,142770.390166667
2722,162427.678066667
2723,147720.477433333
2724,132373.829666667
2725,137761.792233333
2726,148893.1426
2727,163057.156
2728,161284.892466667
2729,157035.1456
2730,144572.94
2731,122394.343066667
2732,123875.2699
2733,160957.878433333
2734,152967.601
2735,135041
2736,149067.0473
2737,125880.4466
2738,136782.246533333
2739,161104.5892
2740,134625.819466667
2741,150547.2139
2742,155060.861666667
2743,153206.289766667
2744,147161.802333333
2745,138757.4595
2746,134587.5886
2747,152966.110533333
2748,134797.2533
2749,132582.7603
2750,136091.235766667
2751,128894.5685
2752,211691.631033333
2753,149997.563766667
2754,199680.190266667
2755,126508.8763
2756,97004.1822666667
2757,94404.9413666667
2758,93589.6506333333
2759,147255.9506
2760,141200.5563
2761,149402.922133333
2762,145784.5274
2763,173293.696266667
2764,166471.108633333
2765,220684.230966667
2766,140236.533133333
2767,94619.3772
2768,132933.477866667
2769,138484.606866667
2770,149345.446
2771,121552.713733333
2772,122815.091933333
2773,162567.404033333
2774,136325.661566667
2775,133038.751766667
2776,136734.536366667
2777,147859.933966667
2778,112639.9023
2779,147969.8087
2780,102580.280033333
2781,102330.5646
2782,101850.361133333
2783,112500.290066667
2784,124885.087833333
2785,139378.1022
2786,81251.2146666667
2787,116428.704633333
2788,89133.5261666667
2789,167633.585733333
2790,102205.276533333
2791,118918.3494
2792,85599.9008
2793,165706.655233333
2794,116549.5951
2795,122404.996133333
2796,102811.447466667
2797,175372.241733333
2798,117975.0269
2799,122770.294433333
2800,86112.7361
2801,110131.516366667
2802,138916.033666667
2803,153038.519133333
2804,143968.937466667
2805,101452.350733333
2806,105422.825066667
2807,151586.632033333
2808,149786.940466667
2809,137496.883933333
2810,138752.8842
2811,158904.147366667
2812,145387.647333333
2813,155036.396733333
2814,157782.176666667
2815,110457.598833333
2816,239673.6123
2817,158290.5231
2818,134575.6512
2819,182806.097066667
2820,141071.338466667
2821,114119.8051
2822,179164.0587
2823,226259.0059
2824,174505.9516
2825,149579.662333333
2826,131321.0558
2827,136958.544066667
2828,229120.666266667
2829,193028.626833333
2830,231515.906433333
2831,190794.405166667
2832,234600.605966667
2833,281089.2706
2834,216976.053466667
2835,219437.5298
2836,193175.284033333
2837,174091.442733333
2838,147814.133433333
2839,181050.657466667
2840,194103.3726
2841,201081.6969
2842,221863.613766667
2843,157293.4584
2844,158927.4205
2845,124135.531733333
2846,212340.348266667
2847,201393.797333333
2848,205558.965033333
2849,209362.013666667
2850,271375.779366667
2851,230168.646133333
2852,226268.365733333
2853,232519.376733333
2854,142404.606619048
2855,198091.896333333
2856,206439.021966667
2857,186876.252733333
2858,197921.5793
2859,137790.828966667
2860,127237.521166667
2861,136625.6287
2862,186405.5626
2863,124279.020033333
2864,233865.300133333
2865,142658.834866667
2866,135522.596052381
2867,98428.1720666667
2868,118123.625033333
2869,123780.1627
2870,151055.989866667
2871,105989.089566667
2872,76361.4522666667
2873,112332.9957
2874,138423.607266667
2875,127139.8255
2876,156427.791166667
2877,143974.316733333
2878,179723.735933333
2879,139905.557633333
2880,118474.5582
2881,164513.856633333
2882,173249.9717
2883,186383.332
2884,185979.810866667
2885,181435.206766667
2886,216632.6678
2887,103713.0305
2888,125916.216433333
2889,70431.4555333333
2890,90147.0196666667
2891,138155.442666667
2892,71212.9641666667
2893,110196.756966667
2894,76088.2842333333
2895,298154.480033333
2896,279203.4043
2897,185052.057133333
2898,152042.813366667
2899,220329.988366667
2900,160519.966133333
2901,205756.564166667
2902,194035.8309
2903,336364.022733333
2904,337942.355733333
