"Id","SalePrice"
1588,160112.602840264
1589,109638.551449247
1590,125446.56619898
1591,91776.4038713349
1592,120633.482911937
1593,114908.074135051
1594,161182.421563231
1595,127692.851542648
1596,238922.728468095
1597,203014.884916905
1598,214838.276919719
1599,192493.891529731
1600,171060.182557049
1601,91720.381389476
1602,117304.48245974
1603,34879.6334972848
1604,285433.570356333
1605,232808.437096371
1606,153867.52079204
1607,168698.218039309
1608,192378.356645225
1609,186524.33107776
1610,152690.952146013
1611,132199.032963143
1612,187763.312716613
1613,164718.018366726
1614,133156.86740276
1615,90605.951973784
1616,68134.4553808599
1617,91971.2316275257
1618,119753.935883409
1619,133557.512024719
1620,188823.345937302
1621,135320.13781657
1622,148443.384572581
1623,272007.369823518
1624,200248.847408698
1625,116099.198472847
1626,165541.475125656
1627,187403.231487203
1628,286718.757455721
1629,176185.820623043
1630,366764.111504534
1631,248453.067911974
1632,254068.692663377
1633,168839.117428247
1634,184983.517148807
1635,172077.780579174
1636,142897.533721966
1637,205145.251618409
1638,178530.430213265
1639,181788.222346771
1640,247040.390696806
1641,179329.061290146
1642,236050.912732573
1643,221523.630104558
1644,235356.976706803
1645,232154.17871606
1646,149501.559360389
1647,149030.358761275
1648,130009.256080261
1649,130373.883225021
1650,116410.840307272
1651,121026.85104356
1652,95789.2643890239
1653,98747.2020571143
1654,146467.519536419
1655,130610.202389335
1656,141496.134735027
1657,153624.56210339
1658,145077.840586102
1659,125431.289557609
1660,149858.432005696
1661,432717.671459471
1662,410019.115771167
1663,378372.459770042
1664,504171.738272148
1665,323601.608564389
1666,313672.984856839
1667,359309.083853645
1668,349591.521340274
1669,330338.255031542
1670,351704.823931401
1671,255150.940422215
1672,422176.952018536
1673,287671.433603735
1674,244268.37067499
1675,199639.349967017
1676,197891.578001243
1677,210427.714631572
1678,489666.055827097
1679,369259.058920307
1680,345462.833495365
1681,279527.119727061
1682,308260.517658255
1683,187850.132185933
1684,170995.387066569
1685,169854.560990318
1686,162472.051699929
1687,164177.995393467
1688,181844.853860973
1689,182230.753935554
1690,186760.027826264
1691,172213.16815775
1692,257622.199574937
1693,172314.251666773
1694,180384.582860281
1695,164995.938668918
1696,252201.941527038
1697,173459.511860339
1698,342782.423850368
1699,321618.76967019
1700,259203.994123697
1701,283023.297452027
1702,241388.31074721
1703,227858.061754782
1704,271753.768975507
1705,241244.954494698
1706,363966.927197292
1707,231690.781474889
1708,196661.0516032
1709,277653.890845428
1710,225844.611123693
1711,268889.421196283
1712,264895.696333269
1713,266871.170623524
1714,222938.838362391
1715,205785.679951605
1716,180151.808782483
1717,167300.512138757
1718,143796.84823558
1719,224047.552844289
1720,243453.925125228
1721,139867.684874836
1722,120069.368369776
1723,152232.586008188
1724,216263.120553212
1725,243009.212882551
1726,198528.495585813
1727,148752.304248663
1728,152703.885362899
1729,176259.725656561
1730,175737.070789005
1731,118349.364738962
1732,125117.931855953
1733,121256.730605759
1734,113413.978359038
1735,103566.044394743
1736,106475.839046993
1737,293509.092530364
1738,252504.477196632
1739,263740.291734991
1740,223139.16779521
1741,190334.471771012
1742,177301.26981167
1743,170171.201869155
1744,327904.391953707
1745,219081.598020004
1746,200101.065380159
1747,220521.232374691
1748,235079.010311624
1749,138147.844080144
1750,128858.919887616
1751,238533.503204346
1752,118689.947755946
1753,156117.659659166
1754,199748.978370789
1755,168156.115362332
1756,151430.226115618
1757,116562.533321891
1758,150957.971797492
1759,165382.99495716
1760,163215.954567066
1761,156803.133458417
1762,197015.418950167
1763,179992.007178057
1764,105676.359500221
1765,181264.364380656
1766,190605.10387847
1767,232675.297885041
1768,142068.829190679
1769,161150.24006187
1770,141817.149358633
1771,133467.651602493
1772,133236.746864738
1773,125216.495738486
1774,154125.940983669
1775,136585.18509422
1776,124590.72758364
1777,106357.688420676
1778,148066.409432907
1779,116193.834620517
1780,157315.791573388
1781,129112.376519749
1782,95655.4192245567
1783,140086.381778328
1784,102135.262266808
1785,134163.486648188
1786,109225.390573154
1787,152636.815301731
1788,70249.8130060322
1789,98437.4927724886
1790,70126.4345247431
1791,199405.777564521
1792,161780.118888188
1793,122264.911422417
1794,165552.880839141
1795,129299.292693869
1796,117651.106451025
1797,115621.41283656
1798,129701.539045736
1799,107965.299472524
1800,130016.126250275
1801,135341.270551867
1802,100809.544162691
1803,154379.357560244
1804,136576.762269243
1805,128165.447759316
1806,133990.676600677
1807,133356.637626592
1808,116178.767855949
1809,119084.98727628
1810,142000.634502024
1811,82608.096373764
1812,106388.436342042
1813,136413.643100498
1814,93232.5700320034
1815,78921.5489189731
1816,98979.7505777895
1817,108788.850068443
1818,167962.811872238
1819,127836.585023278
1820,18303.6209835137
1821,81210.3464847371
1822,138484.055300778
1823,20665.4907066327
1824,130159.624441051
1825,146507.202522347
1826,101286.190870568
1827,103880.394574385
1828,152143.407657748
1829,126646.324701062
1830,149646.826558989
1831,148610.626941558
1832,102807.568772385
1833,145264.690156824
1834,115732.410685608
1835,122171.196277894
1836,142280.773162246
1837,94845.3530712733
1838,113601.63768737
1839,117580.003717546
1840,154294.451811402
1841,142509.552738325
1842,73289.5815670956
1843,139635.505057565
1844,137677.577773589
1845,143817.887224749
1846,150614.10683266
1847,166465.663515806
1848,75657.0886936202
1849,122203.800340354
1850,114505.220961708
1851,148835.815621167
1852,113766.042786444
1853,121706.184051647
1854,163916.854729365
1855,149362.055688395
1856,218489.817793022
1857,134689.326087501
1858,147717.878663508
1859,113876.166822051
1860,132075.251190048
1861,112791.166304862
1862,288814.952917448
1863,278386.924340405
1864,278416.064332795
1865,369014.212205146
1866,350766.239440345
1867,214700.562359649
1868,294611.839413833
1869,201248.434712627
1870,219728.232852188
1871,254857.965173634
1872,169818.174566984
1873,240751.137607481
1874,152335.821738749
1875,189211.52261414
1876,199519.009763028
1877,206890.783670137
1878,194988.648765002
1879,142476.067805498
1880,139581.109650206
1881,237439.910959778
1882,244608.813739665
1883,187626.975288619
1884,201687.757705306
1885,234474.866035031
1886,287758.531278327
1887,212117.596676077
1888,261812.593136748
1889,163617.068653392
1890,122172.923383829
1891,98081.3423665016
1892,100318.788383955
1893,132253.763445074
1894,119585.804971121
1895,137701.866078154
1896,127417.76851191
1897,119985.773426752
1898,102512.617497718
1899,149783.802593911
1900,152971.249365768
1901,189412.045450567
1902,167322.893817795
1903,211294.738181334
1904,158996.398206053
1905,205019.326303757
1906,181997.675043916
1907,233511.349317431
1908,107780.73440382
1909,133545.498853933
1910,120092.189830132
1911,225956.205628377
1912,330767.118450994
1913,146500.583451212
1914,49843.7092537083
1915,333338.407222649
1916,57915.3325845627
1917,237375.837209852
1918,125749.910410169
1919,170273.410938907
1920,167449.233243428
1921,377657.473791468
1922,340166.843314004
1923,224817.266470921
1924,213299.195446669
1925,200878.375717577
1926,381693.843642843
1927,127547.216026033
1928,169704.943274177
1929,128290.686009709
1930,112552.590807333
1931,139771.945444837
1932,134485.15836721
1933,200273.932542285
1934,185280.405410299
1935,165184.751656605
1936,208433.953576858
1937,173815.520182645
1938,175585.418654617
1939,273595.388131573
1940,204163.490841364
1941,171523.678323029
1942,167580.749586225
1943,235496.241993808
1944,363696.636503936
1945,405478.82954668
1946,160576.673098018
1947,280410.641981459
1948,171965.733205431
1949,226714.152042825
1950,183649.074632627
1951,252398.270807882
1952,205980.89415272
1953,175522.825707703
1954,180366.540547539
1955,137548.395135813
1956,293931.969733482
1957,154404.597617614
1958,262860.967041376
1959,134068.507744101
1960,105752.457013877
1961,112614.876865111
1962,93135.6477567768
1963,102049.041261175
1964,113287.206247724
1965,144001.239952888
1966,137864.409435598
1967,298210.215552167
1968,390642.681216794
1969,387558.664789412
1970,417958.100533062
1971,469717.584048021
1972,382822.687709555
1973,269295.316887745
1974,325692.701541198
1975,369095.862637252
1976,269261.822725462
1977,352595.16824534
1978,336987.237782536
1979,334595.661484878
1980,197114.415569102
1981,359579.532239826
1982,217381.114104444
1983,203054.373077537
1984,181706.374638144
1985,226908.370614675
1986,204529.468780903
1987,205279.218044514
1988,167904.209079857
1989,186006.952114191
1990,205276.18393436
1991,231914.826259602
1992,225198.017118435
1993,159261.568617163
1994,240687.724260978
1995,180900.145745113
1996,282270.445244543
1997,335909.64191328
1998,318193.362484111
1999,295492.52064151
2000,321998.531902132
2001,258828.552634993
2002,243058.656029546
2003,244915.350021664
2004,280550.403144426
2005,237139.533521141
2006,226688.426971267
2007,241548.395133234
2008,226232.624818125
2009,201037.723442214
2010,192916.605138401
2011,129692.178597069
2012,172335.309649076
2013,182037.177409793
2014,189447.923087978
2015,212773.150418894
2016,197073.499751255
2017,197474.061468995
2018,100435.349875529
2019,128355.263420725
2020,87407.3141321233
2021,99210.6492363927
2022,194681.982342729
2023,150193.479967949
2024,285307.668186393
2025,376955.266289077
2026,173614.559844863
2027,152393.796992509
2028,156123.478519052
2029,175783.443253583
2030,290464.638802987
2031,262673.251373477
2032,282806.120369711
2033,283735.267623882
2034,172031.173685661
2035,232445.498572071
2036,201270.706725798
2037,206265.486893629
2038,369618.4878846
2039,229140.485893354
2040,349547.345205505
2041,286720.615477566
2042,208004.428430479
2043,185090.845696857
2044,171177.887409463
2045,201992.734987885
2046,141519.835861611
2047,143107.180362571
2048,130776.234639054
2049,138166.689258407
2050,168310.319279086
2051,104659.095254509
2052,115880.436998763
2053,144035.905678549
2054,109196.061188869
2055,161593.726386486
2056,132469.319685564
2057,96079.7258460121
2058,212129.955294995
2059,129960.931508707
2060,184300.768004769
2061,164197.902680732
2062,124365.43735668
2063,102724.061184386
2064,136649.236182883
2065,79679.5367314425
2066,162368.462713952
2067,101266.939328628
2068,146957.605393405
2069,103515.970185544
2070,116659.823991841
2071,100051.657898125
2072,136176.938514618
2073,119839.10799711
2074,159414.834614395
2075,163070.247234552
2076,116884.043098321
2077,160439.172203042
2078,135773.573269048
2079,120935.950035509
2080,117908.970435048
2081,120883.977527339
2082,131817.147913005
2083,158101.285142784
2084,105596.672018625
2085,113027.613987125
2086,111764.006950436
2087,122760.447624473
2088,99012.5260059931
2089,67321.386176546
2090,117140.777621495
2091,108912.905365614
2092,136459.073188316
2093,141791.374754238
2094,105480.480421226
2095,139024.081110056
2096,85766.6044578665
2097,100215.959064767
2098,159261.821135003
2099,64516.6998652307
2100,133787.870081358
2101,107363.862082745
2102,118328.049899649
2103,87492.5631976452
2104,146710.364245993
2105,133039.001255246
2106,123813.520096924
2107,201968.343224792
2108,116306.955620475
2109,121459.445802887
2110,142497.162220531
2111,140836.576281028
2112,151844.17152894
2113,126726.80206488
2114,117141.597507201
2115,168621.276374178
2116,116730.114039537
2117,156117.913179195
2118,109444.549581631
2119,125359.048499211
2120,104779.336449381
2121,90452.0871217429
2122,124998.541237845
2123,90956.2604621599
2124,169077.850633979
2125,130022.250391706
2126,141518.139489657
2127,157498.763199628
2128,133519.224485744
2129,58053.6512467976
2130,137290.210120956
2131,120185.873577154
2132,124344.437203514
2133,123102.357953377
2134,115802.671189627
2135,80306.1867585048
2136,54686.0863150286
2137,105958.841267984
2138,125776.710447184
2139,137493.445017837
2140,140230.542055787
2141,154807.638368414
2142,131650.000903773
2143,155967.682892299
2144,125891.308068759
2145,137859.924456253
2146,181828.304852991
2147,129112.285921779
2148,135898.462897828
2149,148276.658842755
2150,229911.69970104
2151,117501.56044899
2152,193708.492590469
2153,187545.334669383
2154,106205.424388767
2155,133797.467240742
2156,279987.600380349
2157,223066.117203031
2158,238511.243995484
2159,218486.298262504
2160,183272.176409731
2161,232099.891103098
2162,413235.289253649
2163,363177.489147767
2164,244525.297766637
2165,186614.529645109
2166,155889.27055093
2167,222163.361076672
2168,199149.35720554
2169,195258.757895421
2170,212564.757261924
2171,148242.881340688
2172,132301.317278085
2173,171579.665859467
2174,225615.874499501
2175,298781.466579208
2176,305495.116357063
2177,242999.333145298
2178,214116.915290117
2179,127450.650527787
2180,227862.097317931
2181,192331.669460599
2182,219918.071125217
2183,187221.695758296
2184,119473.725288022
2185,121166.029180193
2186,154885.733641958
2187,144612.346863419
2188,154372.675184153
2189,311914.760880874
2190,84976.2951297368
2191,66396.2855850947
2192,91470.9012493358
2193,121793.421906834
2194,100199.717751304
2195,119861.837564516
2196,118364.74693778
2197,121089.138484474
2198,154538.665528847
2199,164122.843562094
2200,153223.208184751
2201,141968.785567611
2202,216081.171764198
2203,132763.782305183
2204,192802.280528831
2205,127973.065168378
2206,147189.377204935
2207,227073.372386088
2208,267320.215904104
2209,265939.258748044
2210,123746.53900023
2211,113808.068288797
2212,124319.070239138
2213,108249.67318577
2214,141210.163454893
2215,102360.718011968
2216,176388.483599595
2217,87705.0736556028
2218,94802.7765445227
2219,88199.275163813
2220,35307.8064167418
2221,334025.258823314
2222,298585.317756617
2223,270265.88669509
2224,197731.7495741
2225,117558.438300343
2226,198364.638964241
2227,186084.262902127
2228,276508.094747633
2229,251641.590537122
2230,159873.301354437
2231,214248.316022624
2232,172637.047571958
2233,174583.581878528
2234,238639.883253531
2235,226053.534775624
2236,250838.760826502
2237,301768.51350935
2238,185641.791380982
2239,102498.248253134
2240,151317.332184123
2241,153322.757933708
2242,128232.257834085
2243,125912.533904784
2244,115451.982342727
2245,133441.222293809
2246,137995.029890001
2247,119885.764988352
2248,126161.804308009
2249,120329.821414969
2250,128630.422081801
2251,164308.768575938
2252,192889.979315896
2253,156031.476109325
2254,173616.607917897
2255,186711.230048201
2256,168027.975378587
2257,214962.894730297
2258,149847.405704908
2259,174423.611290859
2260,117639.109953224
2261,220755.967608126
2262,243419.980776766
2263,370946.176311975
2264,477999.881236578
2265,181189.313721611
2266,342414.609806611
2267,383070.904838853
2268,456738.590044757
2269,144044.069553854
2270,176954.895089474
2271,214060.647061547
2272,175976.664910901
2273,145355.251553276
2274,174714.190619794
2275,163659.552965405
2276,195458.663260947
2277,187648.84524644
2278,146541.229938981
2279,124422.356005397
2280,119586.86593061
2281,150619.318907817
2282,167651.237596288
2283,108613.981459242
2284,115957.347283912
2285,150424.746424108
2286,121712.986831717
2287,383377.713419003
2288,287160.814511946
2289,340157.644007376
2290,442993.594982376
2291,340484.5551017
2292,450262.965314669
2293,458114.008533121
2294,395002.01255955
2295,488232.716102872
2296,282825.522417959
2297,352755.196438623
2298,362360.279532995
2299,336247.46159478
2300,319261.251140431
2301,316456.14410799
2302,247029.731884357
2303,241964.687553794
2304,257726.57969872
2305,206591.008217575
2306,192489.578210712
2307,198220.76800195
2308,217310.778591841
2309,305999.967006918
2310,218338.972531628
2311,209240.96584819
2312,193682.311005641
2313,166774.887805078
2314,190934.359303133
2315,183823.722142624
2316,202355.143626588
2317,191912.255139604
2318,190031.00972066
2319,189355.953437517
2320,187636.94583791
2321,244242.80963591
2322,195958.812363345
2323,190872.654266274
2324,169015.415269503
2325,211128.602287709
2326,167361.188879481
2327,197757.951878424
2328,216777.701002967
2329,191474.953660564
2330,175958.575515203
2331,340204.500828794
2332,418391.410217804
2333,320569.172918769
2334,266428.763086196
2335,294228.40239915
2336,324285.438213532
2337,200360.245443695
2338,256270.854660217
2339,214802.930570051
2340,438137.195790333
2341,209591.183948537
2342,232078.885731104
2343,217197.408952454
2344,212845.99196968
2345,227367.415076235
2346,224435.515094147
2347,204933.108801779
2348,256610.234189132
2349,202610.156073069
2350,318466.824915885
2351,266570.938573229
2352,245942.210691447
2353,249790.593299715
2354,160346.698230985
2355,150268.082663989
2356,145717.659080166
2357,192661.591494741
2358,199092.702085204
2359,125099.622972955
2360,108953.138175993
2361,145309.835637984
2362,277119.947915617
2363,139758.286998179
2364,144423.681772153
2365,210749.356820297
2366,198254.866626742
2367,227483.732347371
2368,224230.477954351
2369,226512.939889731
2370,170198.88124074
2371,165231.248767265
2372,184584.342459242
2373,291807.792482805
2374,315607.374981058
2375,246569.066281653
2376,289213.832465948
2377,358411.042474843
2378,127761.624342714
2379,225997.654914178
2380,137428.797893434
2381,160062.657152659
2382,198034.455425444
2383,192817.320128335
2384,234628.235277844
2385,147216.54667279
2386,122817.404157482
2387,129390.195759379
2388,102988.454396065
2389,110078.611072894
2390,142057.53557805
2391,139343.202195994
2392,113561.643306995
2393,155685.045557361
2394,142893.52160481
2395,214789.810720472
2396,141967.331310625
2397,220046.985121556
2398,135224.286220984
2399,64149.0310973088
2400,64682.350020914
2401,134173.682898774
2402,134775.252798244
2403,142153.466389668
2404,144843.079365736
2405,152488.454824345
2406,142008.614855833
2407,123455.180121818
2408,141493.684308556
2409,108910.84593539
2410,183284.68165933
2411,108332.348550888
2412,158521.845638911
2413,123257.756960194
2414,168354.386331012
2415,136084.312788885
2416,121391.729742858
2417,128865.136233003
2418,125201.420709168
2419,131971.411029635
2420,121457.52447648
2421,351214.190064183
2422,101465.210194433
2423,122340.778944738
2424,131729.181948294
2425,232703.944752507
2426,148668.786157221
2427,138799.244273168
2428,177385.724542903
2429,100392.480044446
2430,127127.253922884
2431,82268.6471822977
2432,154095.068945621
2433,157341.593864264
2434,142932.110047686
2435,177951.112591467
2436,111372.705019781
2437,101925.472377712
2438,115933.648766194
2439,96907.0361221505
2440,117228.371813172
2441,90147.5512844639
2442,94264.3582868492
2443,131807.096763373
2444,123989.019972614
2445,87730.6091495452
2446,133681.769486992
2447,192142.50189146
2448,125890.088514501
2449,104358.110157512
2450,152137.348658288
2451,140113.755233334
2452,195359.527347358
2453,105041.20439646
2454,130618.152710952
2455,133229.716448771
2456,142812.84999371
2457,138623.070571887
2458,124841.685958517
2459,114681.559389353
2460,127686.645029554
2461,124844.291005231
2462,139669.826685713
2463,124467.889173707
2464,187853.859650028
2465,145415.327667159
2466,114227.214079841
2467,119269.635519419
2468,76267.2562589735
2469,75217.3195668431
2470,211008.925630989
2471,226487.994369283
2472,183997.937374902
2473,137582.793979447
2474,139356.869702543
2475,212401.590505796
2476,120948.444039733
2477,118064.451430379
2478,156497.696368867
2479,97225.0989366389
2480,170218.670479406
2481,125744.34865419
2482,115489.216647513
2483,105326.861947952
2484,125961.54269432
2485,114462.300253241
2486,171551.987422093
2487,178777.843688382
2488,157503.998060213
2489,144492.160650597
2490,148380.739961693
2491,101584.463189455
2492,189672.807635631
2493,145177.703433241
2494,146694.037281357
2495,81153.8037559488
2496,222186.564925968
2497,155753.943471508
2498,108244.282484648
2499,89649.6378026327
2500,130086.133921564
2501,140680.070785074
2502,158670.791268876
2503,105572.668193807
2504,435510.816796918
2505,216048.812000557
2506,253901.275667765
2507,285086.949432643
2508,254733.734369275
2509,206380.573082764
2510,210146.003822207
2511,173107.869168131
2512,215930.837075898
2513,223067.283085857
2514,318055.170470706
2515,159657.325021156
2516,169825.379979909
2517,152749.406060246
2518,143688.466248387
2519,238220.676293241
2520,215703.393226981
2521,186784.769903477
2522,215732.41983491
2523,120035.410657867
2524,137455.060330498
2525,148303.2056914
2526,149116.818579829
2527,117715.449016222
2528,129135.667065852
2529,139435.440486589
2530,119292.398506456
2531,255909.444005297
2532,221244.028433106
2533,190039.903267916
2534,241274.305694228
2535,284817.486473176
2536,221987.18037573
2537,251858.784118622
2538,191199.132020693
2539,181269.02780847
2540,185610.188544207
2541,175191.38812071
2542,169559.204221136
2543,108409.639726072
2544,140232.894265331
2545,133442.251924431
2546,126916.309370456
2547,136568.714239354
2548,173485.354242695
2549,167188.201136091
2550,765132.602799283
2551,139472.490176281
2552,131290.602329225
2553,50667.4114952939
2554,76930.4309232799
2555,94828.8812698508
2556,94715.4858657727
2557,99683.6143710408
2558,181268.728254573
2559,157593.041064409
2560,155466.641428209
2561,144048.199766395
2562,139328.852793086
2563,156072.040377221
2564,186542.22318635
2565,143996.384548705
2566,173132.756999555
2567,149685.938763787
2568,228392.160343419
2569,226145.789501296
2570,116021.555452082
2571,214064.997870143
2572,179620.619416486
2573,230068.259312365
2574,162585.475426547
2575,135622.650693645
2576,140918.225202982
2577,147858.52615683
2578,82686.9094477878
2579,64998.6867513541
2580,95860.2131011278
2581,124670.013422116
2582,122686.079751537
2583,307976.64687095
2584,178244.279754298
2585,183113.721987442
2586,218733.43210788
2587,201362.284343522
2588,139278.87828304
2589,142906.572331196
2590,196973.875185575
2591,213900.900784924
2592,215536.633251507
2593,267278.175766979
2594,171391.122952049
2595,203805.023666416
2596,273630.585073069
2597,189479.941270011
2598,275908.89010427
2599,384327.707093181
2600,487952.881391383
2601,116266.682188188
2602,73657.3536236757
2603,96656.9156041208
2604,87830.0649322254
2605,62536.2161337938
2606,136070.452996526
2607,188651.906612499
2608,191554.353423486
2609,161732.794957479
2610,117707.709256147
2611,240943.276011868
2612,154388.186431605
2613,120951.123038201
2614,115318.118810124
2615,153017.778263295
2616,147278.569863334
2617,206018.724130648
2618,188594.093522732
2619,206305.153738639
2620,180390.846412353
2621,174163.531475474
2622,179806.462057772
2623,238156.334098247
2624,279071.908028264
2625,310427.680222771
2626,171936.390530266
2627,184153.455924113
2628,481744.443842794
2629,527934.497099102
2630,407973.470678852
2631,502377.687933729
2632,429493.02088695
2633,342853.289642316
2634,419362.222119373
2635,140398.289574796
2636,169826.68562176
2637,190040.034642918
2638,265356.476588548
2639,191311.606010064
2640,143563.170340173
2641,98337.2832591995
2642,171903.072313863
2643,107934.618023922
2644,119593.241414221
2645,106418.4452207
2646,91440.3161911134
2647,102530.274654494
2648,154873.625203023
2649,153135.286632634
2650,136028.268060076
2651,135356.353710608
2652,420824.493222905
2653,250370.892725856
2654,268764.229352726
2655,403655.46404293
2656,348907.255865279
2657,372319.571967884
2658,328728.757065617
2659,326868.79027479
2660,350248.01570625
2661,371422.225675205
2662,381103.438517902
2663,270941.738003562
2664,294831.001313227
2665,347345.246975386
2666,307423.639449874
2667,181130.016218645
2668,189980.01673492
2669,188759.741592265
2670,279856.646741404
2671,190653.011239456
2672,196687.675724608
2673,197394.945568262
2674,195019.100299129
2675,189143.042032723
2676,184259.648861795
2677,206370.585525228
2678,242009.621190622
2679,264664.298670863
2680,291991.324360123
2681,425643.166509988
2682,307655.004075408
2683,493065.787846691
2684,326252.480464927
2685,320420.846744654
2686,260489.312103597
2687,313466.735840992
2688,220469.68998371
2689,221791.131400177
2690,419040.36898461
2691,195935.281785735
2692,150407.0557706
2693,210122.166487043
2694,139639.530324258
2695,194250.303217862
2696,182855.776296861
2697,196466.268658733
2698,193780.677506748
2699,172779.840999998
2700,148254.193370936
2701,130262.08509994
2702,79978.0811429457
2703,108949.196718311
2704,140336.966688838
2705,104432.465530548
2706,86769.4550607478
2707,96048.0708361936
2708,137615.059908344
2709,112749.119210569
2710,134394.527246182
2711,415132.931433056
2712,394750.932677133
2713,161414.794184757
2714,139417.438550768
2715,175143.978389679
2716,131642.180161697
2717,191810.286230176
2718,219135.15870695
2719,157544.555532176
2720,174511.366210393
2721,127392.655154048
2722,168354.93355454
2723,131703.040160706
2724,128032.103694427
2725,122820.581848346
2726,156504.56902384
2727,183713.230776924
2728,164063.090657316
2729,145599.651581196
2730,148665.209968295
2731,107729.583266764
2732,133403.413247616
2733,159062.094903083
2734,160969.880713619
2735,133546.368799522
2736,134366.709776074
2737,119870.740948162
2738,129867.072755864
2739,151137.990034065
2740,136887.36215145
2741,152829.415073056
2742,143999.087276018
2743,158942.709870742
2744,154310.977492678
2745,135496.96477196
2746,135387.351916711
2747,134893.176601331
2748,104156.835036344
2749,129057.615494586
2750,124379.865154682
2751,129780.933408468
2752,176120.205213867
2753,155820.658305624
2754,237050.382389482
2755,126270.193480478
2756,105062.51356306
2757,57617.8149594972
2758,89928.0455000708
2759,147270.640820719
2760,133037.291077444
2761,130415.609897838
2762,125235.436260073
2763,178622.607152956
2764,136319.926219633
2765,270039.269911628
2766,137459.669803449
2767,89083.8374894492
2768,133447.014824469
2769,147266.944883366
2770,128954.837872318
2771,98261.6780973886
2772,101718.677877885
2773,169020.393812893
2774,157367.265514423
2775,141197.024239493
2776,128919.314832782
2777,120819.866181393
2778,106360.058073265
2779,133553.597837076
2780,89904.9825124825
2781,90805.2828307908
2782,92636.2081063029
2783,117547.606307998
2784,129823.695281904
2785,133821.508777456
2786,55822.2821806972
2787,121308.719628767
2788,70533.6371616457
2789,169934.808290028
2790,84624.3839974226
2791,104980.027450467
2792,55964.7912341873
2793,178707.426626741
2794,97005.7658648683
2795,131850.317387374
2796,93113.2814584057
2797,246319.601781444
2798,125712.37225018
2799,106090.172305928
2800,53714.0080547096
2801,99388.336342889
2802,128183.286331603
2803,176565.067180787
2804,130314.430018648
2805,105031.776920949
2806,69128.6127286539
2807,270217.755654694
2808,151741.38613564
2809,135786.526607624
2810,127362.559845003
2811,165871.772487003
2812,179142.572709166
2813,154704.518788585
2814,157672.203102805
2815,98568.9115095146
2816,211897.238822383
2817,129849.367165974
2818,131153.294915111
2819,154762.133878106
2820,137450.713929277
2821,95292.9542867287
2822,187392.940109926
2823,330514.087215278
2824,188084.98138336
2825,145487.28570865
2826,138548.452365671
2827,135987.19256654
2828,244960.685399133
2829,191471.618114177
2830,228398.541721536
2831,177919.760288719
2832,262439.421980485
2833,311406.598086848
2834,238952.570022313
2835,221517.759158657
2836,191775.505707054
2837,157169.58411693
2838,153417.561274175
2839,160808.172022478
2840,205474.657823182
2841,201290.485560564
2842,220084.108677453
2843,151575.795278154
2844,174073.752912208
2845,113755.082267594
2846,202561.198988533
2847,210235.090940591
2848,221802.425870248
